UserID,Gender,Age,Location,ActivityLevel,AppSessions,Distance_km,CaloriesBurned
1869,Female,59,Urban,Moderate,121.93277503060611,43.226057413313924,923.4499536781273
1870,Female,53,Urban,Moderate,106.46140260602093,49.557697770738194,1020.7025619292591
1871,Male,58,Urban,Moderate,116.90403443014418,57.73223507857463,1074.2387457684029
1872,Male,44,Urban,Moderate,109.85803910344302,57.919760833357365,1072.163074889353
1873,Female,19,Suburban,Moderate,93.58019026454518,43.41111081035193,900.7126385151969
1874,Male,42,Urban,Moderate,91.66290844041366,47.813710583901404,964.6576238919278
1875,Male,26,Urban,Moderate,81.95877280288393,62.169478900267706,1045.2113376917077
1876,Male,44,Urban,Moderate,79.89421871638105,46.55790839033394,1025.4625213972117
1877,Female,18,Suburban,Moderate,93.87734234688612,58.09869541192157,1144.470866169722
1878,Female,40,Suburban,Active,135.31573398599073,97.47338608790741,2024.6369366528925
1879,Male,27,Suburban,Moderate,112.67004998622063,54.88005282196878,1095.6758300519728
1880,Male,59,Suburban,Active,152.0702050939083,95.44803643544255,1885.8284227364416
1881,Male,42,Urban,Moderate,95.01872839784907,55.95429054835637,1036.6507927364703
1882,Female,20,Urban,Sedentary,39.85801929819952,20.64461656274989,434.4061457995426
1883,Male,23,Urban,Moderate,93.23572113920767,47.770721005834226,946.2940364042038
1884,Male,23,Urban,Moderate,106.9963627695173,47.91869868225175,1004.1417572187347
1885,Female,19,Urban,Moderate,91.38466831817074,45.44691901147716,906.8874740990291
1886,Male,35,Suburban,Moderate,118.40565118106116,53.99415717136742,1096.7744655203874
1887,Female,40,Suburban,Active,143.8253132700254,98.942542106226,1937.1067569625689
1888,Male,19,Rural,Moderate,97.38332511754359,41.817456626974085,799.1195704868809
1889,Male,29,Urban,Moderate,109.30688633912037,49.18299774626052,969.2331427993589
1890,Male,39,Suburban,Sedentary,42.04487306305134,29.846701684097965,445.7626728495196
1891,Female,54,Rural,Active,153.56673442051928,102.20053470559122,2004.8254778094936
1892,Female,37,Suburban,Active,146.5799440843534,97.69086713545138,2003.5965719168896
1893,Female,56,Urban,Moderate,97.99932594396178,58.17235949153665,1028.4939613932384
1894,Male,41,Urban,Moderate,100.24577142273144,52.97270003709475,1092.0725967831063
1895,Female,37,Urban,Moderate,111.27085825552234,55.01319266148104,1103.805658375757
1896,Male,18,Urban,Sedentary,36.77203247760808,22.75968169941536,443.80868205747083
1897,Male,18,Suburban,Moderate,102.29350427362738,41.77977181922575,946.0163853737677
1898,Female,34,Urban,Sedentary,64.98692317328269,29.620167499002463,543.4881306225363
1899,Male,18,Urban,Moderate,114.93794347868126,45.029585027507146,1046.0771655338037
1900,Male,47,Suburban,Moderate,92.16716221199687,55.920782396611635,1059.7084231570418
1901,Male,58,Suburban,Moderate,87.00970516947874,50.62891234019823,1037.8520193973432
1902,Male,20,Urban,Moderate,82.50673717170336,44.801791306499155,868.1385145966769
1903,Male,28,Suburban,Active,148.14441596533953,95.61784257609796,1909.129809634996
1904,Female,41,Urban,Sedentary,35.307594192596284,19.65247025010489,429.9247461981201
1905,Male,39,Urban,Moderate,112.54965728628314,53.13193016550146,1015.3127035494531
1906,Female,43,Urban,Sedentary,59.520877708182745,19.757933703939663,374.5877589361652
1907,Female,30,Suburban,Sedentary,35.405051039736534,17.47289982472529,356.30795860415407
1908,Male,18,Rural,Sedentary,57.67439127001189,21.509536857667698,350.2169620996507
1909,Male,41,Urban,Moderate,109.01588449222221,47.332205261244546,978.8242555578117
1910,Male,27,Suburban,Moderate,97.34362070687725,62.68779555328018,1081.0423307451738
1911,Female,52,Urban,Active,157.8010631509908,95.51113772721695,1935.8081544904721
1912,Male,41,Suburban,Moderate,102.98755311988188,52.99515640127547,1042.7276858525297
1913,Female,45,Urban,Sedentary,59.72128131900094,18.37168389342,470.7330370550565
1914,Male,53,Urban,Moderate,110.69443275556023,45.38694082266592,855.4324547014354
1915,Female,33,Rural,Sedentary,61.51985565847456,17.65921162576211,400.2935926655864
1916,Male,57,Suburban,Moderate,98.09767892760544,54.40510092027826,1069.0575917439
1917,Male,33,Urban,Sedentary,39.585335550583686,10.498495827913162,224.37326832363482
1918,Female,34,Urban,Moderate,82.39947219847187,58.07384158421873,1059.0070397414572
1919,Female,32,Urban,Moderate,82.5269463136762,49.970228112125774,960.3348267822324
1920,Male,33,Urban,Active,144.51309590200083,101.02857325817845,1974.212131651578
1921,Female,32,Rural,Moderate,89.05333460820643,46.16033426701476,998.7716041954443
1922,Female,51,Rural,Active,157.09701036335952,102.80162901798278,2065.892117577968
1923,Female,28,Urban,Sedentary,51.64278764334285,27.32922579491792,534.624564535135
1924,Female,18,Urban,Active,145.80152284927013,103.21181590685586,2026.641135386768
1925,Male,32,Rural,Moderate,101.02204509420454,50.221607593333935,1075.4079843697762
1926,Male,43,Urban,Sedentary,43.99356662957335,18.083676558321052,413.7641932697328
1927,Male,21,Suburban,Moderate,90.58375197153003,46.936014817694186,1013.9507697616764
1928,Female,22,Urban,Sedentary,41.13387812474551,27.374857157905755,533.4633000900606
1929,Female,52,Suburban,Moderate,110.33487292768359,48.70842531713208,946.5123990330522
1930,Male,30,Suburban,Sedentary,50.43855097699742,19.518762270274824,367.25734626083573
1931,Male,27,Rural,Moderate,87.26400998964218,43.05578315885266,963.9655630871424
1932,Female,28,Suburban,Active,141.79258136298787,92.2218357308484,1885.7832530182432
1933,Female,35,Urban,Sedentary,58.13892813538997,23.222924465356577,411.277965411551
1934,Female,51,Suburban,Moderate,93.06536971653568,54.376074875816926,1030.963159128836
1935,Male,56,Rural,Moderate,81.78649790857858,44.25360469648588,999.0076628555141
1936,Male,58,Urban,Active,139.25981215015935,95.84710465925941,1899.6541559305915
1937,Male,59,Urban,Moderate,95.5480828785299,53.04080964716119,1041.4639192722816
1938,Female,40,Urban,Moderate,100.07121368815214,48.479499430904255,911.0661415372683
1939,Male,24,Urban,Moderate,110.77758584118322,51.114507268777025,999.0422307522266
1940,Female,56,Urban,Sedentary,44.04850221733551,20.37149481387357,363.08259534428316
1941,Male,20,Suburban,Sedentary,53.29171022265001,22.073502569919725,526.5941026986859
1942,Female,29,Urban,Moderate,101.19984383838133,47.62647745497593,935.0007620690039
1943,Female,24,Rural,Sedentary,40.922500494438935,14.954819181657513,324.4986619760779
1944,Female,43,Urban,Moderate,107.40900325868219,50.9810855566809,970.9498030894715
1945,Male,50,Urban,Moderate,110.05113224425087,52.16324017314493,1005.385765013852
1946,Male,54,Urban,Moderate,103.92274754875392,48.24568013617272,996.1674422726101
1947,Male,32,Urban,Sedentary,39.56756590825616,25.911750659944683,411.35691611446214
1948,Female,19,Urban,Active,133.43326035246182,104.65605834369137,2026.758232561952
1949,Female,58,Urban,Active,137.5957748253575,97.8789352023224,1965.591579545108
1950,Female,24,Urban,Sedentary,46.75597080051885,18.16579841129764,349.3103314070754
1951,Female,49,Suburban,Moderate,91.03388276561718,41.352281013166184,958.9252331569712
1952,Female,21,Suburban,Moderate,104.04604035043002,51.685076893006865,990.579566966113
1953,Male,37,Urban,Sedentary,47.35526215903089,24.628383178053813,430.0258700817444
1954,Female,53,Suburban,Moderate,114.87804348320512,51.95414609099686,1080.175251556022
1955,Male,49,Suburban,Sedentary,56.67781560596187,12.696648087410047,404.7641670774409
1956,Male,45,Urban,Active,132.26508146161382,101.01322658549152,2052.4979371404957
1957,Female,30,Rural,Active,140.05490384826322,113.13155117890558,2182.2242339309732
1958,Male,18,Rural,Moderate,96.85058840217289,42.836299962845665,843.242822637959
1959,Male,52,Urban,Moderate,105.54650939213158,45.09460608803543,909.0512429387477
1960,Female,47,Urban,Active,158.2100585993255,88.72698091791393,1828.1159749636781
1961,Male,53,Urban,Active,149.91685787532,99.35377392379867,2042.7662738199078
1962,Female,42,Urban,Active,146.12124161670414,103.53962175078324,2071.0255679270285
1963,Male,33,Suburban,Sedentary,37.484752457846554,16.22745426593073,376.11650006581937
1964,Male,36,Urban,Sedentary,71.58634915835071,21.858910500391374,480.26663987236714
1965,Male,18,Suburban,Moderate,105.2883383374976,48.2610131982281,1085.0232675686852
1966,Male,22,Suburban,Moderate,96.3102334848663,38.525686522347165,828.1262244635382
1967,Female,39,Suburban,Sedentary,32.07733794216141,19.181835021750324,406.08355049191897
1968,Male,41,Suburban,Sedentary,52.28066867653191,22.284316281842308,413.8313775675985
1969,Female,54,Urban,Active,143.08710256590928,95.091289833666,1924.3612803561107
1970,Female,53,Urban,Active,149.1874769749991,99.32564896254783,2031.1533406275598
1971,Female,53,Suburban,Moderate,109.37329072434083,53.53953058830072,1097.9591571310787
1972,Female,21,Urban,Active,150.30208609078096,93.99875334414952,1900.3804835243373
1973,Female,53,Urban,Moderate,96.15308375192784,47.55597331696457,974.2607530005448
1974,Male,35,Rural,Active,138.84944285938803,102.88896625514376,2049.1720881906995
1975,Male,33,Suburban,Moderate,104.53051566261922,51.44285237610996,1010.8855655895777
1976,Male,58,Urban,Sedentary,47.14924257094251,21.037918060476887,358.25355374818946
1977,Female,35,Suburban,Moderate,97.60626057551262,44.68864365327493,993.6495147815208
1978,Male,39,Suburban,Moderate,100.43627971099357,60.087442592986434,1140.6327148066923
1979,Female,19,Urban,Moderate,109.33573335448298,42.89705279505115,995.6580937223645
1980,Female,38,Urban,Sedentary,43.516588158560054,29.139717357324294,571.0985972266062
1981,Male,53,Rural,Active,154.63558320829563,96.64456400798474,2087.707141253362
1982,Female,56,Urban,Sedentary,48.24868244360656,22.701724572682085,476.5653263464535
1983,Male,56,Urban,Sedentary,56.72167582252349,17.83659750748688,432.4633839605312
1984,Male,46,Urban,Moderate,80.53031404261775,47.507632215079255,962.7235556810354
1985,Female,43,Suburban,Moderate,106.16996780959076,55.99541869852609,1067.1037348444663
1986,Female,38,Urban,Moderate,107.07168314908762,44.25292263152651,930.019557081567
1987,Female,34,Urban,Moderate,94.2509914694956,50.455092317358144,948.9565933498877
1988,Male,33,Urban,Moderate,99.68644712623974,53.13421530591029,1039.8735903296301
1989,Male,48,Rural,Moderate,90.23794097393207,42.46764920183878,916.4321361350001
1990,Female,26,Urban,Moderate,92.00984892586513,46.65672319428326,872.9979969569993
1991,Female,48,Suburban,Sedentary,58.275142147312096,18.033818201664165,426.5963966608723
1992,Female,31,Rural,Moderate,102.70956599240735,50.95081597237755,1064.9778369031674
1993,Male,54,Urban,Active,146.7436692857362,97.84649713346845,1989.9924132458964
1994,Female,19,Rural,Sedentary,47.82436313744129,26.02063870231727,424.70066178893785
1995,Male,31,Rural,Moderate,126.25139416598614,52.26660249875766,1030.0711859589221
1996,Male,50,Rural,Active,152.96814226915066,104.48365281337935,2027.7473712203664
1997,Female,52,Urban,Moderate,106.63964190424736,45.888509438803226,923.8736525608342
1998,Male,56,Suburban,Moderate,91.51685612897596,59.20283687569055,1108.6496333060336
1999,Female,37,Suburban,Active,149.6798642490365,102.78052594102199,1962.1152158565112
2000,Male,19,Rural,Sedentary,53.3178803170961,12.358292089185596,336.83328435360886
2001,Male,58,Urban,Sedentary,36.69707643685263,22.795974953543332,482.30290783916246
2002,Female,36,Suburban,Active,135.8159567792239,104.86687224693291,2052.774466009359
2003,Female,54,Urban,Active,163.0084953979761,108.78752440885889,2137.7704125724076
2004,Female,35,Urban,Moderate,107.75795111977752,52.40471819137768,997.8416771324282
2005,Female,33,Urban,Moderate,105.80888531691849,53.8832612159622,1048.9073380518566
2006,Female,21,Suburban,Active,149.8854470327832,100.36839904632471,1968.215882597589
2007,Female,29,Urban,Moderate,82.7313430562039,53.58994570654148,1105.2597204860551
2008,Female,46,Suburban,Sedentary,48.15730526953893,14.421098215870128,391.42782489853676
2009,Male,24,Rural,Sedentary,53.94373845392447,25.54613767967104,463.29095206603324
2010,Female,31,Urban,Moderate,96.8411899515062,42.18346297911297,941.7721492870223
2011,Male,29,Suburban,Active,146.32302552719503,110.58339315636931,2132.8814217950476
2012,Female,52,Urban,Active,155.82555960138092,100.96835285940456,1996.5176405085444
2013,Female,22,Urban,Active,138.42671730933844,106.58818638314094,2045.958696524714
2014,Male,34,Suburban,Active,134.25712969349735,99.85599590150059,2023.0243609939853
2015,Female,59,Rural,Moderate,98.57452762138593,49.42614966427744,969.9082110848196
2016,Female,49,Suburban,Moderate,101.1808109989879,49.91881349018645,947.6407410089333
2017,Male,27,Suburban,Moderate,99.68484940819528,48.728203729138436,951.5651132177908
2018,Female,34,Urban,Moderate,101.47766949466474,51.03729006799205,1050.9748518698118
2019,Female,22,Urban,Moderate,90.64855001611332,39.463508526314705,891.8065783294885
2020,Male,59,Suburban,Sedentary,27.169896275751306,17.838835738338126,477.13769856042717
2021,Female,26,Urban,Active,155.56587999702725,104.20174974175912,1947.358177306956
2022,Male,50,Urban,Moderate,96.74870001667571,50.640429441049825,1034.3919381905991
2023,Female,53,Suburban,Moderate,97.34212663100173,48.48342262837434,970.851620923368
2024,Female,53,Urban,Moderate,111.5996220744106,39.41979441833952,847.5285384017982
2025,Female,35,Urban,Moderate,93.02500809583138,52.11211411088818,1051.0710611651398
2026,Female,26,Suburban,Sedentary,50.80915225527121,22.63118000926,452.9606683875237
2027,Female,46,Suburban,Active,161.4656683630304,97.86545656441477,1969.0870782263323
2028,Female,31,Rural,Sedentary,48.31794709367885,20.185966393103346,467.9592640911703
2029,Male,42,Suburban,Sedentary,62.69813933809747,13.066521128662192,340.672462938646
2030,Female,32,Urban,Moderate,97.55513729402031,44.09401862746811,900.4953227141391
2031,Male,23,Rural,Moderate,96.43998586272086,48.09739377206256,960.5773470933989
2032,Female,59,Suburban,Active,152.8641560446084,106.69717083295474,2116.3245674305826
2033,Male,46,Urban,Active,158.05783830224868,105.75511189100537,2048.3109026349134
2034,Male,32,Urban,Active,137.33830635493274,98.93179876586882,1989.6686216260769
2035,Male,46,Suburban,Sedentary,51.67116599224976,23.201599777472495,413.43294609050935
2036,Female,21,Suburban,Sedentary,54.79828371519489,16.395668750834368,412.4158368764571
2037,Male,35,Suburban,Moderate,115.87375666946666,48.728002152444176,926.0842612825061
2038,Female,56,Suburban,Sedentary,47.284888168961146,24.009252411253595,476.7684472360968
2039,Male,33,Suburban,Active,146.4072588663593,100.78113949904512,2001.1753574694276
2040,Male,28,Rural,Moderate,106.65165643942379,40.76905312771464,860.9305129809554
2041,Female,31,Suburban,Active,143.41956076246575,95.27906657056658,2048.4215936295755
2042,Female,20,Urban,Sedentary,56.32048477121056,14.990000909120326,367.223220485254
2043,Male,59,Rural,Moderate,90.66302308868403,41.3282533300559,958.06866990924
2044,Female,55,Urban,Moderate,103.97446657552763,52.7268779338934,1079.6619694562542
2045,Female,59,Suburban,Sedentary,55.622889179004105,21.21032810677156,369.79663564026066
2046,Female,35,Rural,Moderate,89.88379168086935,46.98090920889608,1024.3828795295499
2047,Male,37,Suburban,Moderate,102.60573206030486,48.035466911469214,1035.1009602129732
2048,Male,42,Suburban,Moderate,113.66029827277988,50.364208023178335,985.9404918199506
2049,Female,55,Urban,Moderate,80.43680178925437,41.20891998397729,945.3588483425642
2050,Male,30,Urban,Sedentary,36.933919733468656,20.19532255367012,452.501284829759
2051,Female,21,Urban,Moderate,89.91786298418356,47.96147281884888,1032.2591034924226
2052,Female,31,Suburban,Moderate,101.55843015561041,49.446904607255924,950.8395953263826
2053,Female,50,Suburban,Sedentary,53.109763450142225,16.98708093409646,330.19773585940675
2054,Female,45,Suburban,Moderate,96.03994065331679,58.82267562039081,1097.9153710180258
2055,Female,54,Urban,Sedentary,61.82240389858448,26.898750319388412,507.85532467314
2056,Male,25,Urban,Moderate,102.13942301078978,45.39854174667932,947.6059421968077
2057,Female,51,Suburban,Sedentary,59.83791751953206,20.167710469124014,346.8278200868053
2058,Male,22,Urban,Moderate,99.16668525124591,53.94439790562106,945.8764775934474
2059,Female,22,Suburban,Moderate,83.19212102447676,49.99102701158208,1016.1926363053183
2060,Female,48,Suburban,Moderate,106.2198099402114,44.32204960139188,907.4919230717983
2061,Female,26,Suburban,Active,160.2759678594876,104.65024287647572,2065.744653409403
2062,Female,59,Urban,Moderate,86.65171416921682,46.835294016255546,1020.9141591750035
2063,Female,49,Rural,Moderate,102.05519072883713,54.33132180813861,1005.1955994977853
2064,Male,50,Urban,Active,154.94067336479657,104.20300679008433,1978.2272017488867
2065,Male,20,Rural,Moderate,95.4549829915641,53.88497743298877,1055.3053468135492
2066,Female,47,Urban,Moderate,124.01070328237232,47.39860169871562,979.5950059759339
2067,Male,29,Urban,Moderate,98.79113128287226,51.718623569438726,931.0370362119486
2068,Male,46,Rural,Moderate,103.50999591769725,44.8149265160832,932.1321832529841
2069,Male,20,Urban,Moderate,105.5396892568194,49.11720973391867,1009.0360179262017
2070,Male,43,Suburban,Sedentary,50.273724786932085,17.89172616403223,336.56492068189164
2071,Male,47,Rural,Moderate,103.37621530503861,47.85203437620848,1029.6957158523533
2072,Male,26,Rural,Sedentary,53.21689370080299,21.493776397871144,429.54228487795444
2073,Male,43,Rural,Moderate,99.73318866161587,54.65888632762564,1047.5157327788552
2074,Male,19,Urban,Sedentary,59.14908203556769,12.721591367032424,356.16419332453734
2075,Female,20,Suburban,Moderate,90.09425011791792,52.31421289534885,1068.446591062414
2076,Male,21,Urban,Moderate,98.88190717664226,46.6196638331519,993.0649647748442
2077,Male,42,Urban,Moderate,81.34114252021418,47.11753331535755,999.7159689018823
2078,Female,30,Rural,Moderate,104.87558005165364,49.854750237426686,1029.3239354737843
2079,Male,56,Urban,Active,160.31156180161938,93.83686151449086,1895.0709098305979
2080,Female,52,Suburban,Moderate,129.2049040442061,49.193565831628995,978.2070184567173
2081,Female,40,Suburban,Moderate,101.76690534230177,48.602382516480255,936.5665885744531
2082,Male,26,Suburban,Active,143.82126223577885,110.85745023132463,2113.271974402667
2083,Male,19,Rural,Moderate,103.39508013487008,48.24022635372137,1060.8899976736038
2084,Female,58,Urban,Moderate,84.48092561867564,56.895934896923954,1107.3757550119215
2085,Female,48,Suburban,Sedentary,38.61145032693,32.258493379505445,533.4193128686541
2086,Female,19,Rural,Moderate,91.84040238213142,47.74039858450747,973.9801420194501
2087,Female,49,Urban,Active,138.6852123612494,101.98780651685892,2082.7710470757165
2088,Male,35,Urban,Moderate,108.94836688144568,51.49990601381288,1045.8570437956498
2089,Female,30,Suburban,Moderate,85.52720626801778,62.1133443776951,1141.002881766024
2090,Male,22,Urban,Moderate,92.72018841554055,45.76755534987561,914.9688386596355
2091,Female,59,Urban,Active,163.2907867398902,98.83857414115772,2021.4413914436195
2092,Female,27,Rural,Sedentary,54.74383038981693,14.57152134001679,319.3572016353478
2093,Female,42,Suburban,Moderate,105.67870362337541,50.96358671744866,992.7446731567222
2094,Female,51,Rural,Sedentary,30.29088911340314,22.758955595275268,483.25007220496354
2095,Male,54,Rural,Moderate,108.09114332955059,51.222323716756215,1078.5452654284072
2096,Male,47,Suburban,Moderate,98.90935804162083,49.944514739469085,999.1802109236778
2097,Male,24,Urban,Sedentary,58.62356164470016,20.305586513488084,409.99710299194777
2098,Male,23,Urban,Moderate,101.22698068744859,50.205532420400594,1020.8168873695531
2099,Female,20,Urban,Moderate,101.20369766276819,45.60507734636357,1019.0316729220804
2100,Male,30,Rural,Sedentary,46.15243996789288,25.902141786239678,468.69017839079004
2101,Male,20,Urban,Moderate,87.66630518289874,51.79422191296901,1017.5264109786706
2102,Female,43,Urban,Sedentary,49.13542579426996,20.88960505039579,401.02035111445366
2103,Female,41,Suburban,Moderate,99.266659977776,40.81382392605144,861.5708899187807
2104,Female,23,Urban,Moderate,102.41893794638408,58.98918633910501,1095.5573923062116
2105,Female,59,Urban,Moderate,99.11594925761847,58.56519641541861,1057.7346637396588
2106,Male,29,Suburban,Moderate,80.74437982229797,48.35384083421514,913.9595967522882
2107,Male,53,Urban,Moderate,115.35646035020872,55.25875849979688,1092.7399391816973
2108,Female,19,Urban,Sedentary,44.4463174317712,16.808535374443426,331.949710325145
2109,Female,28,Urban,Active,150.26110352955186,105.99353211892723,2109.554028255595
2110,Male,56,Suburban,Moderate,89.0662731365289,48.533154423515036,972.5154742101809
2111,Female,51,Suburban,Sedentary,49.58952148298127,10.710119875536316,363.4350327268696
2112,Male,43,Urban,Active,160.64880981242138,97.38979675806594,1917.4098423351097
2113,Male,35,Suburban,Sedentary,52.553833653853324,11.09948381438541,278.8590720383409
2114,Female,38,Urban,Moderate,100.7212825847578,50.049050141357284,851.2273573014343
2115,Female,53,Rural,Moderate,103.21790722436674,46.59532305525294,978.62930457016
2116,Female,57,Urban,Moderate,95.45178449446824,54.09886017375769,1054.2801279691685
2117,Male,39,Suburban,Active,149.35055091622024,106.53482106816071,2096.887174194213
2118,Female,47,Rural,Moderate,102.44508789055159,47.09355521737794,1068.474837351081
2119,Male,47,Rural,Sedentary,57.543139687865576,18.809901899415216,472.9696303160814
2120,Male,25,Urban,Active,172.03852097112204,94.11871626027276,1904.2979055704368
2121,Female,51,Urban,Active,161.7799649495948,98.89037424900664,1982.9030756586408
2122,Female,26,Suburban,Moderate,92.24730538024637,53.92577428974866,1039.0494721062055
2123,Female,37,Urban,Moderate,121.47098470543055,49.78978116017845,1051.2783476068885
2124,Female,57,Rural,Sedentary,62.995007670065874,26.8517140475538,427.2680333919562
2125,Female,42,Suburban,Moderate,97.3949224671836,49.91376855844502,1031.4657405658513
2126,Female,36,Suburban,Sedentary,50.48548544681036,11.639254822380751,332.5391589657247
2127,Male,22,Urban,Sedentary,33.38409761658324,29.246843957833313,495.9458314134754
2128,Male,28,Suburban,Moderate,108.99009606467914,42.543388577358,895.9627746346921
2129,Male,32,Suburban,Sedentary,63.05646368116193,25.434689500163493,448.71589246517846
2130,Male,25,Rural,Sedentary,35.28020722970571,13.256411391125788,366.6602640721275
2131,Female,36,Urban,Moderate,89.07371505571992,50.29926015297165,1020.4072601636934
2132,Female,40,Urban,Sedentary,45.77743278278598,14.574104739339424,385.2303346865225
2133,Male,44,Urban,Sedentary,45.096434034753166,15.077860397362219,377.57682443574714
2134,Male,57,Urban,Sedentary,50.11557922771419,21.496435739707696,361.77011181308177
2135,Female,49,Suburban,Sedentary,37.36515394938893,19.71891593935764,338.6239296163293
2136,Male,43,Rural,Moderate,107.21277911874392,44.27079430161092,934.4870023045833
2137,Female,44,Urban,Active,148.399445767236,99.56288843065052,2038.133569439607
2138,Female,36,Rural,Moderate,92.82793636198542,50.307972207918446,968.6924688987666
2139,Female,59,Urban,Moderate,86.06853915953224,59.69884131618345,1071.1600340273976
2140,Female,46,Urban,Sedentary,36.879511229262846,19.531861070156953,333.74520218013527
2141,Female,56,Urban,Sedentary,49.78479005417343,17.47684005408205,362.5641186128929
2142,Male,58,Urban,Sedentary,42.02209445679111,20.89094636010908,514.6766245592
2143,Female,50,Rural,Moderate,89.34916617350062,43.0522321044147,897.907581277892
2144,Female,36,Urban,Moderate,91.5208968729111,49.265472874806626,992.1703158383973
2145,Male,54,Suburban,Moderate,101.11453197215272,46.822511295999284,967.9887842108847
2146,Female,36,Urban,Moderate,128.7578988409466,44.79840851127337,920.4943146018722
2147,Female,50,Rural,Sedentary,63.460935524432735,24.185665399592864,439.397964782401
2148,Female,33,Urban,Moderate,127.3567570493864,46.04379261301312,950.0286341147745
2149,Female,40,Urban,Moderate,96.781478620893,57.35411436348971,979.7428688316047
2150,Female,24,Urban,Moderate,109.59419586733026,58.682430019209825,1036.401714020636
2151,Female,43,Urban,Moderate,87.46222927818457,44.76827532621892,933.0605568613391
2152,Female,49,Urban,Moderate,78.9593766238952,52.00454607310955,1103.6292910630648
2153,Female,29,Rural,Active,150.20528901765272,97.27977780201769,1944.3665427790688
2154,Female,25,Suburban,Active,150.2398752617553,96.31634056378198,1891.1491993182844
2155,Female,22,Suburban,Moderate,100.30585296202752,45.40503343221876,985.7121637617852
2156,Female,59,Suburban,Moderate,105.46289716908981,46.60838140304635,917.2183249479633
2157,Male,45,Urban,Sedentary,44.49119956795004,19.359008795739232,498.6358949191379
2158,Female,22,Urban,Active,138.6394061122935,97.56574608156718,1957.2530077283182
2159,Female,43,Rural,Moderate,107.83256184045408,39.75384140232736,978.2797745208928
2160,Male,22,Rural,Sedentary,39.71678217959831,16.68662974032745,365.19608835313056
2161,Female,39,Rural,Moderate,110.79698183476557,60.659142338995146,1106.5110816589913
2162,Male,32,Rural,Sedentary,66.71835858744389,24.960537105757556,457.60478695216904
2163,Male,30,Urban,Moderate,96.6955453540027,55.49159283476847,998.1843449333469
2164,Female,45,Urban,Moderate,100.7204143598613,46.74157538087585,963.4700266851751
2165,Male,50,Urban,Moderate,108.21238769680387,51.42419650593245,1063.4963604634645
2166,Female,40,Urban,Sedentary,54.69936233079395,18.89325915805661,418.72119141110124
2167,Female,50,Urban,Active,145.18055080300482,97.33834606159706,1979.4364287396538
2168,Female,35,Urban,Moderate,111.93468428547209,48.00009169995861,923.3149587883897
2169,Male,47,Suburban,Active,144.42023110580197,97.65461332356229,2010.691840464319
2170,Male,43,Rural,Moderate,90.92866350237645,54.7297607051794,995.4907610829944
2171,Female,33,Suburban,Moderate,102.1067741079213,48.29371989839353,1073.2531286758135
2172,Female,30,Rural,Moderate,106.49552889450283,49.02612679400042,1005.0826357395808
2173,Female,56,Urban,Sedentary,77.16953034338842,22.7598468169245,413.04750230709243
2174,Male,50,Urban,Sedentary,30.776858125271673,19.50051210366758,406.36956517894896
2175,Female,43,Suburban,Moderate,101.47552585907435,46.689733889046366,943.3143821473071
2176,Female,18,Urban,Sedentary,52.077658789919035,25.4252090898653,369.10956285085643
2177,Female,55,Urban,Active,152.32513356386067,107.17101461876497,2027.2555149116463
2178,Male,19,Urban,Sedentary,54.856125801495196,26.166214912428764,417.2066133209375
2179,Female,23,Urban,Moderate,93.77956525557946,53.019465061808056,1024.8839914391742
2180,Female,55,Suburban,Moderate,100.03092701675186,61.04664177232033,1124.7425756391854
2181,Female,59,Urban,Moderate,105.29729904023627,48.57870472714766,976.1143756543374
2182,Male,41,Suburban,Moderate,92.3934817098366,48.52135064564598,1052.7050074520903
2183,Female,35,Suburban,Sedentary,50.27822885627764,25.99150219633971,375.8242992700791
2184,Female,44,Urban,Moderate,88.02761160700369,49.87429701227068,1003.6894816865623
2185,Male,58,Urban,Moderate,120.59542821865945,51.30104496979397,1046.1958743746536
2186,Female,25,Urban,Moderate,101.87529760302931,48.50511447462013,989.2169239517586
2187,Female,45,Urban,Moderate,109.38350313024331,48.0386932148785,978.5195461992419
2188,Male,27,Suburban,Active,141.8486171803004,102.1668034545475,1993.9628878599847
2189,Male,34,Suburban,Active,148.4992812581171,99.55967606079409,2006.3578268006625
2190,Female,46,Suburban,Moderate,102.09496247728279,50.412620706645626,1048.7740039251532
2191,Male,23,Urban,Moderate,110.5031740603698,41.244657072188616,958.1426274371009
2192,Female,31,Suburban,Moderate,100.79178462974973,47.26299528618859,890.9513899804451
2193,Male,39,Suburban,Moderate,105.87113448655641,39.99503417417286,898.9864137802952
2194,Female,23,Urban,Active,146.33830188483722,103.8249859696396,2065.541018283061
2195,Male,43,Suburban,Sedentary,46.37999461009496,17.240619744071015,408.6681899655236
2196,Female,56,Urban,Moderate,88.90469642944082,47.53664080680662,1077.8518706482505
2197,Female,29,Suburban,Moderate,82.3487891478077,45.258699206959776,930.2789039322034
2198,Female,52,Suburban,Moderate,95.23522158845945,53.13490832398417,1054.052493543528
2199,Female,31,Urban,Moderate,85.74206129253083,46.32392810798733,1025.602323714597
2200,Male,39,Suburban,Moderate,78.83018239151691,48.17243681859615,926.3172220622971
2201,Female,40,Urban,Moderate,103.0174768174155,39.26074921837133,873.9436259218546
2202,Male,24,Urban,Active,150.75829532785787,99.52329978886682,2005.3777588282583
2203,Male,57,Rural,Moderate,82.30638598663356,55.1119775173759,972.5255038418024
2204,Male,42,Rural,Sedentary,62.45618312218214,17.1894120396203,303.72694002593676
